task,image,stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,mse_hole,mse_obs,blk1_cg_iters,blk1_cg_resid,blk1_cg_converged
box_inpainting,ibex_horns,2,2,0.222,0.5741666666666667,0.209686279296875,0.015321804254781454,0.059840064495801926,1.90291166305542,0.997343897819519,0.21534323692321777,0.00800566840916872,67,9.531016075925436e-06,1
box_inpainting,ibex_horns,2,3,0.333,0.5279166666666668,0.209686279296875,0.01552855058852583,0.061473093926906586,1.9042145013809204,0.9982383847236633,0.22167925536632538,0.008071037009358406,58,9.09722893993603e-06,1
box_inpainting,ibex_horns,2,4,0.444,0.48166666666666674,0.209686279296875,0.015861635412089528,0.06128872185945511,1.9013521671295166,0.9963218569755554,0.2200223207473755,0.008377515710890293,49,9.894118193187751e-06,1
box_inpainting,ibex_horns,2,5,0.555,0.4354166666666667,0.209686279296875,0.016341459535062313,0.06219322606921196,1.9001694917678833,0.9935749769210815,0.2221129685640335,0.008886637166142464,43,9.469265023653861e-06,1
box_inpainting,ibex_horns,2,6,0.666,0.38916666666666666,0.209686279296875,0.017002022784668953,0.0634433776140213,1.8984545469284058,0.9965415000915527,0.22696559131145477,0.008935975842177868,37,9.662510819907766e-06,1
box_inpainting,ibex_horns,2,7,0.777,0.34291666666666665,0.209686279296875,0.017894823524635284,0.06567403674125671,1.8938758373260498,1.0033557415008545,0.23401065170764923,0.009561832062900066,32,9.756956387718674e-06,1
box_inpainting,ibex_horns,2,8,0.888,0.2966666666666667,0.209686279296875,0.019101032599806785,0.06578347086906433,1.8920965194702148,1.0012370347976685,0.23252840340137482,0.010201822966337204,27,9.609620065020863e-06,1
box_inpainting,ibex_horns,2,9,0.999,0.2504166666666667,0.209686279296875,0.020766042752657084,0.0665987879037857,1.8868169784545898,0.9992911219596863,0.23380404710769653,0.010863698087632656,23,7.604684924444882e-06,1
box_inpainting,ibex_horns,3,0,0.0,0.3999999999999999,0.22217844426631927,0.011779009823920205,0.06887396425008774,1.000220537185669,1.001589059829712,0.2635188698768616,0.003992330748587847,71,8.922316737880465e-06,1
box_inpainting,ibex_horns,3,1,0.111,0.3555999999999999,0.22217844426631927,0.012813518145121635,0.06807924807071686,0.9926391243934631,0.9975125193595886,0.2603538930416107,0.00398769648745656,60,9.686145858722739e-06,1
box_inpainting,ibex_horns,3,2,0.222,0.3111999999999999,0.22217844426631927,0.013912258269730955,0.06658481061458588,0.9948096871376038,0.9998234510421753,0.2544194757938385,0.003973253536969423,51,8.990610695036594e-06,1
box_inpainting,ibex_horns,3,3,0.333,0.2668,0.22217844426631927,0.015146614878904074,0.06694471091032028,0.9910668134689331,0.9991064667701721,0.25591227412223816,0.0039555225521326065,42,9.84541475190781e-06,1
box_inpainting,ibex_horns,3,4,0.444,0.22239999999999996,0.22217844426631927,0.01667320995638147,0.06688486784696579,0.9892333149909973,1.0002714395523071,0.2557361125946045,0.003934449516236782,35,7.776762686262373e-06,1
box_inpainting,ibex_horns,3,5,0.555,0.17799999999999994,0.22217844426631927,0.018772263581398874,0.06680327653884888,0.9833850264549255,0.9983506202697754,0.25556015968322754,0.0038843085058033466,27,9.607016181689687e-06,1
box_inpainting,ibex_horns,3,6,0.666,0.13359999999999997,0.22217844426631927,0.022014024114236235,0.06663068383932114,0.9772340655326843,0.998252272605896,0.25508198142051697,0.00381357385776937,21,7.909867235866841e-06,1
box_inpainting,ibex_horns,3,7,0.777,0.08919999999999997,0.22217844426631927,0.027892751374281943,0.06659610569477081,0.9577027559280396,1.0017865896224976,0.2555861175060272,0.003599434159696102,14,7.004422059253557e-06,1
box_inpainting,ibex_horns,3,8,0.888,0.044799999999999986,0.22217844426631927,0.04251434523612261,0.06639491021633148,0.9439644813537598,1.0003412961959839,0.25543299317359924,0.00338221644051373,7,6.142987331259064e-06,1
box_inpainting,ibex_horns,3,9,0.999,0.0004000000000000003,0.22217844426631927,0.14370020731538535,0.06639403104782104,0.9439610838890076,0.9986261129379272,0.25542932748794556,0.0033822543919086456,1,6.385544679687882e-07,1
box_inpainting,junco,0,0,0.0,1.0,0.19075952470302582,0.015347093718126417,0.052066199481487274,1.9357075691223145,1.0024131536483765,0.18601787090301514,0.007415630854666233,74,9.430802492715884e-06,1
box_inpainting,junco,0,1,0.111,0.9722500000000001,0.19075952470302582,0.015353579482529313,0.05167841166257858,1.9356565475463867,0.984796941280365,0.18435810506343842,0.007451847195625305,66,9.894576578517444e-06,1
box_inpainting,junco,0,2,0.222,0.9445,0.19075952470302582,0.014371499708388,0.06394078582525253,1.935880422592163,1.0142161846160889,0.23349298536777496,0.007423376198858023,66,9.992622835852671e-06,1
box_inpainting,junco,0,3,0.333,0.9167500000000001,0.19075952470302582,0.013303451071958988,0.05631100386381149,1.9358357191085815,0.9999520778656006,0.203278586268425,0.007321798242628574,65,9.654850146034732e-06,1
box_inpainting,junco,0,4,0.444,0.889,0.19075952470302582,0.012393907661084086,0.0700080543756485,1.9358540773391724,0.9947441220283508,0.25795331597328186,0.00735961738973856,66,9.869604582490865e-06,1
box_inpainting,junco,0,5,0.555,0.86125,0.19075952470302582,0.011647834467701615,0.06580550968647003,1.9357677698135376,1.0126255750656128,0.24097783863544464,0.007414726074784994,65,9.36321430344833e-06,1
box_inpainting,junco,0,6,0.666,0.8335,0.19075952470302582,0.0110342050162144,0.06051121652126312,1.9357669353485107,0.9999905228614807,0.21985667943954468,0.00739605538547039,66,9.34877880354179e-06,1
