stage,step,tau,sigma_tau,mse_x1,variant,h0,anchor,mse_hole,mse_obs
1,4,0.444,0.6985714285714286,0.043032824993133545,anchor=25.0,0.1,25.0,0.16013050079345703,0.004000263754278421
1,5,0.555,0.6589285714285714,0.03949841484427452,anchor=25.0,0.1,25.0,0.14587606489658356,0.004039200022816658
1,6,0.666,0.6192857142857142,0.03853021189570427,anchor=25.0,0.1,25.0,0.14207816123962402,0.004014229867607355
1,7,0.777,0.5796428571428571,0.039602093398571014,anchor=25.0,0.1,25.0,0.14632166922092438,0.004028894938528538
1,8,0.888,0.54,0.04401411861181259,anchor=25.0,0.1,25.0,0.16378599405288696,0.004090150818228722
1,9,0.999,0.5003571428571428,0.044468820095062256,anchor=25.0,0.1,25.0,0.1655968278646469,0.004092816729098558
2,0,0.0,0.6666666666666667,0.04674113914370537,anchor=25.0,0.1,25.0,0.16705645620822906,0.006636034231632948
2,1,0.111,0.6204166666666668,0.045738380402326584,anchor=25.0,0.1,25.0,0.16271205246448517,0.0067471531219780445
2,2,0.222,0.5741666666666667,0.047281622886657715,anchor=25.0,0.1,25.0,0.1693679690361023,0.006586169824004173
2,3,0.333,0.5279166666666668,0.048202961683273315,anchor=25.0,0.1,25.0,0.17289866507053375,0.006637729704380035
2,4,0.444,0.48166666666666674,0.04555942863225937,anchor=25.0,0.1,25.0,0.16247062385082245,0.006589026190340519
2,5,0.555,0.4354166666666667,0.04553590342402458,anchor=25.0,0.1,25.0,0.16223002970218658,0.006637865677475929
2,6,0.666,0.38916666666666666,0.04551279544830322,anchor=25.0,0.1,25.0,0.16265790164470673,0.0064644287340343
2,7,0.777,0.34291666666666665,0.04514256864786148,anchor=25.0,0.1,25.0,0.16089797019958496,0.006557426415383816
2,8,0.888,0.2966666666666667,0.045349281281232834,anchor=25.0,0.1,25.0,0.16181226074695587,0.006528282538056374
2,9,0.999,0.2504166666666667,0.0448228120803833,anchor=25.0,0.1,25.0,0.15931768715381622,0.00665785139426589
3,0,0.0,0.3999999999999999,0.044053368270397186,anchor=25.0,0.1,25.0,0.16903412342071533,0.002393116010352969
3,1,0.111,0.3555999999999999,0.04442475736141205,anchor=25.0,0.1,25.0,0.1705896407365799,0.002369796158745885
3,2,0.222,0.3111999999999999,0.04441109299659729,anchor=25.0,0.1,25.0,0.17048279941082,0.002387194661423564
3,3,0.333,0.2668,0.044346511363983154,anchor=25.0,0.1,25.0,0.17032809555530548,0.0023526486475020647
3,4,0.444,0.22239999999999996,0.04386564716696739,anchor=25.0,0.1,25.0,0.1683705449104309,0.0023640068247914314
3,5,0.555,0.17799999999999994,0.04297763109207153,anchor=25.0,0.1,25.0,0.16489923000335693,0.002337096957489848
3,6,0.666,0.13359999999999997,0.04201266169548035,anchor=25.0,0.1,25.0,0.1611538678407669,0.0022989213466644287
3,7,0.777,0.08919999999999997,0.042119115591049194,anchor=25.0,0.1,25.0,0.1619499772787094,0.002175493398681283
3,8,0.888,0.044799999999999986,0.04134604334831238,anchor=25.0,0.1,25.0,0.1597064882516861,0.0018925571348518133
3,9,0.999,0.0004000000000000003,0.04134604334831238,anchor=25.0,0.1,25.0,0.1597064882516861,0.0018925571348518133
