task,image,stage,step,tau,T,sigma_tau,s_k,e_k,resolution,mse_wls,mse_model
motion_blur,sea_anemone,3,1,0.111,750.1111111111111,0.3555999999999999,0.6000000000000001,1.0,256,0.008140461519360542,0.008068043738603592
motion_blur,shetland_sheepdog,3,1,0.111,750.1111111111111,0.3555999999999999,0.6000000000000001,1.0,256,0.0058737448416650295,0.005704901181161404
motion_blur,breastplate_armor,3,2,0.222,781.2222222222222,0.3111999999999999,0.6000000000000001,1.0,256,0.009410941042006016,0.009310394525527954
motion_blur,crane_structure,3,2,0.222,781.2222222222222,0.3111999999999999,0.6000000000000001,1.0,256,0.014395113103091717,0.014667630195617676
motion_blur,ibex_horns,3,2,0.222,781.2222222222222,0.3111999999999999,0.6000000000000001,1.0,256,0.014851322397589684,0.014773383736610413
motion_blur,junco,3,2,0.222,781.2222222222222,0.3111999999999999,0.6000000000000001,1.0,256,0.004077888559550047,0.00390934944152832
motion_blur,lakeside_beach,3,2,0.222,781.2222222222222,0.3111999999999999,0.6000000000000001,1.0,256,0.0038299881853163242,0.0036656351294368505
motion_blur,sea_anemone,3,2,0.222,781.2222222222222,0.3111999999999999,0.6000000000000001,1.0,256,0.007181478198617697,0.007062441669404507
motion_blur,shetland_sheepdog,3,2,0.222,781.2222222222222,0.3111999999999999,0.6000000000000001,1.0,256,0.005051927641034126,0.0048581622540950775
motion_blur,breastplate_armor,3,3,0.333,812.3333333333334,0.2668,0.6000000000000001,1.0,256,0.007727627642452717,0.007579510100185871
motion_blur,crane_structure,3,3,0.333,812.3333333333334,0.2668,0.6000000000000001,1.0,256,0.010985996574163437,0.011219351552426815
motion_blur,ibex_horns,3,3,0.333,812.3333333333334,0.2668,0.6000000000000001,1.0,256,0.013067370280623436,0.012905871495604515
motion_blur,junco,3,3,0.333,812.3333333333334,0.2668,0.6000000000000001,1.0,256,0.003459521336480975,0.003270086832344532
motion_blur,lakeside_beach,3,3,0.333,812.3333333333334,0.2668,0.6000000000000001,1.0,256,0.0031375489197671413,0.002934996737167239
motion_blur,sea_anemone,3,3,0.333,812.3333333333334,0.2668,0.6000000000000001,1.0,256,0.006182241719216108,0.006022922694683075
motion_blur,shetland_sheepdog,3,3,0.333,812.3333333333334,0.2668,0.6000000000000001,1.0,256,0.004254970699548721,0.0040418049320578575
motion_blur,breastplate_armor,3,4,0.444,843.4444444444445,0.22239999999999996,0.6000000000000001,1.0,256,0.0059327008202672005,0.0057574426755309105
motion_blur,crane_structure,3,4,0.444,843.4444444444445,0.22239999999999996,0.6000000000000001,1.0,256,0.006767944898456335,0.006866791285574436
motion_blur,ibex_horns,3,4,0.444,843.4444444444445,0.22239999999999996,0.6000000000000001,1.0,256,0.010234767571091652,0.010042297653853893
motion_blur,junco,3,4,0.444,843.4444444444445,0.22239999999999996,0.6000000000000001,1.0,256,0.002799650654196739,0.0026003974489867687
motion_blur,lakeside_beach,3,4,0.444,843.4444444444445,0.22239999999999996,0.6000000000000001,1.0,256,0.0025410938542336226,0.0023260002490133047
motion_blur,sea_anemone,3,4,0.444,843.4444444444445,0.22239999999999996,0.6000000000000001,1.0,256,0.005070187617093325,0.0048910826444625854
motion_blur,shetland_sheepdog,3,4,0.444,843.4444444444445,0.22239999999999996,0.6000000000000001,1.0,256,0.0034949795808643103,0.0032701208256185055
motion_blur,breastplate_armor,3,5,0.555,874.5555555555555,0.17799999999999994,0.6000000000000001,1.0,256,0.0043210675939917564,0.004142323974519968
motion_blur,crane_structure,3,5,0.555,874.5555555555555,0.17799999999999994,0.6000000000000001,1.0,256,0.003899666480720043,0.0039004888385534286
motion_blur,ibex_horns,3,5,0.555,874.5555555555555,0.17799999999999994,0.6000000000000001,1.0,256,0.007421684451401234,0.007233842276036739
motion_blur,junco,3,5,0.555,874.5555555555555,0.17799999999999994,0.6000000000000001,1.0,256,0.002165816957131028,0.0019646096043288708
motion_blur,lakeside_beach,3,5,0.555,874.5555555555555,0.17799999999999994,0.6000000000000001,1.0,256,0.002016633516177535,0.0018014063825830817
motion_blur,sea_anemone,3,5,0.555,874.5555555555555,0.17799999999999994,0.6000000000000001,1.0,256,0.003942066803574562,0.003756188554689288
motion_blur,shetland_sheepdog,3,5,0.555,874.5555555555555,0.17799999999999994,0.6000000000000001,1.0,256,0.0027634110301733017,0.002536834916099906
motion_blur,breastplate_armor,3,6,0.666,905.6666666666667,0.13359999999999997,0.6000000000000001,1.0,256,0.0029396573081612587,0.0027704271487891674
motion_blur,crane_structure,3,6,0.666,905.6666666666667,0.13359999999999997,0.6000000000000001,1.0,256,0.0021720421500504017,0.0021084777545183897
motion_blur,ibex_horns,3,6,0.666,905.6666666666667,0.13359999999999997,0.6000000000000001,1.0,256,0.0048888870514929295,0.00472019799053669
motion_blur,junco,3,6,0.666,905.6666666666667,0.13359999999999997,0.6000000000000001,1.0,256,0.001574491849169135,0.0013777584536001086
motion_blur,lakeside_beach,3,6,0.666,905.6666666666667,0.13359999999999997,0.6000000000000001,1.0,256,0.001520636840723455,0.001309787854552269
motion_blur,sea_anemone,3,6,0.666,905.6666666666667,0.13359999999999997,0.6000000000000001,1.0,256,0.0028625125996768475,0.0026816637255251408
motion_blur,shetland_sheepdog,3,6,0.666,905.6666666666667,0.13359999999999997,0.6000000000000001,1.0,256,0.002043724525719881,0.0018178982427343726
motion_blur,breastplate_armor,3,7,0.777,936.7777777777778,0.08919999999999997,0.6000000000000001,1.0,256,0.001763685024343431,0.0016001322073861957
motion_blur,crane_structure,3,7,0.777,936.7777777777778,0.08919999999999997,0.6000000000000001,1.0,256,0.0011384068056941032,0.0010299745481461287
motion_blur,ibex_horns,3,7,0.777,936.7777777777778,0.08919999999999997,0.6000000000000001,1.0,256,0.0027215606532990932,0.0025801812298595905
motion_blur,junco,3,7,0.777,936.7777777777778,0.08919999999999997,0.6000000000000001,1.0,256,0.0010298211127519608,0.0008402550593018532
motion_blur,lakeside_beach,3,7,0.777,936.7777777777778,0.08919999999999997,0.6000000000000001,1.0,256,0.0010369288502261043,0.0008355057216249406
motion_blur,sea_anemone,3,7,0.777,936.7777777777778,0.08919999999999997,0.6000000000000001,1.0,256,0.0018498788122087717,0.0016828358639031649
motion_blur,shetland_sheepdog,3,7,0.777,936.7777777777778,0.08919999999999997,0.6000000000000001,1.0,256,0.0013445657677948475,0.0011323943035677075
motion_blur,breastplate_armor,3,8,0.888,967.8888888888889,0.044799999999999986,0.6000000000000001,1.0,256,0.000763596675824374,0.0006168727995827794
motion_blur,crane_structure,3,8,0.888,967.8888888888889,0.044799999999999986,0.6000000000000001,1.0,256,0.0005268134409561753,0.0003874378162436187
motion_blur,ibex_horns,3,8,0.888,967.8888888888889,0.044799999999999986,0.6000000000000001,1.0,256,0.0010248009348288178,0.0009142339113168418
motion_blur,junco,3,8,0.888,967.8888888888889,0.044799999999999986,0.6000000000000001,1.0,256,0.0005431241588667035,0.00036887178430333734
motion_blur,lakeside_beach,3,8,0.888,967.8888888888889,0.044799999999999986,0.6000000000000001,1.0,256,0.00056059705093503,0.0003828970657195896
motion_blur,sea_anemone,3,8,0.888,967.8888888888889,0.044799999999999986,0.6000000000000001,1.0,256,0.0008917833911255002,0.0007508813869208097
motion_blur,shetland_sheepdog,3,8,0.888,967.8888888888889,0.044799999999999986,0.6000000000000001,1.0,256,0.0006741536781191826,0.0005000687669962645
motion_blur,breastplate_armor,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,1.4799403288634494e-05,1.4395163816516288e-07
motion_blur,crane_structure,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,2.0766812667716295e-05,1.4819531202192593e-07
motion_blur,ibex_horns,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,8.639606676297262e-06,1.631432269277866e-07
motion_blur,junco,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,3.85727544198744e-05,1.2449626751731557e-07
motion_blur,lakeside_beach,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,2.7956539270235226e-05,1.2801960735941975e-07
motion_blur,sea_anemone,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,3.2264269975712523e-06,1.608423048082841e-07
motion_blur,shetland_sheepdog,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,1.4932548765500542e-05,1.4477640775112377e-07
superresolution,breastplate_armor,0,0,0.0,0.0,1.0,0.0,0.25,32,7.752292633056641,0.2367366999387741
superresolution,crane_structure,0,0,0.0,0.0,1.0,0.0,0.25,32,8.164359092712402,0.274311363697052
superresolution,ibex_horns,0,0,0.0,0.0,1.0,0.0,0.25,32,7.465041637420654,0.13460764288902283
superresolution,junco,0,0,0.0,0.0,1.0,0.0,0.25,32,7.350055694580078,0.04545579478144646
superresolution,lakeside_beach,0,0,0.0,0.0,1.0,0.0,0.25,32,7.850902557373047,0.050089187920093536
superresolution,sea_anemone,0,0,0.0,0.0,1.0,0.0,0.25,32,7.964532375335693,0.24709820747375488
superresolution,shetland_sheepdog,0,0,0.0,0.0,1.0,0.0,0.25,32,8.01799201965332,0.1283889263868332
superresolution,breastplate_armor,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.703584671020508,0.1632615625858307
superresolution,crane_structure,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,8.21589469909668,0.33698534965515137
superresolution,ibex_horns,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.482133865356445,0.14209195971488953
superresolution,junco,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.369765281677246,0.04242005944252014
superresolution,lakeside_beach,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.916191101074219,0.09246160835027695
superresolution,sea_anemone,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.931208610534668,0.22469747066497803
superresolution,shetland_sheepdog,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,8.02775764465332,0.12475322932004929
superresolution,breastplate_armor,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.682374000549316,0.11040721833705902
superresolution,crane_structure,0,2,0.222,38.85,0.9445,0.0,0.25,32,8.190692901611328,0.3360884189605713
superresolution,ibex_horns,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.488616466522217,0.14829909801483154
superresolution,junco,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.38702392578125,0.04411229491233826
superresolution,lakeside_beach,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.929286003112793,0.11102434247732162
superresolution,sea_anemone,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.885069847106934,0.18697896599769592
superresolution,shetland_sheepdog,0,2,0.222,38.85,0.9445,0.0,0.25,32,8.029667854309082,0.1245645210146904
superresolution,breastplate_armor,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.678866386413574,0.07316391915082932
superresolution,crane_structure,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,8.127477645874023,0.28708529472351074
superresolution,ibex_horns,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.479876518249512,0.14881163835525513
superresolution,junco,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.399105072021484,0.04882458969950676
superresolution,lakeside_beach,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.912459373474121,0.10271832346916199
superresolution,sea_anemone,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.84604549407959,0.14421939849853516
superresolution,shetland_sheepdog,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,8.022178649902344,0.12456386536359787
superresolution,breastplate_armor,0,4,0.444,77.7,0.889,0.0,0.25,32,7.67485237121582,0.05999933183193207
superresolution,crane_structure,0,4,0.444,77.7,0.889,0.0,0.25,32,8.063968658447266,0.23199722170829773
superresolution,ibex_horns,0,4,0.444,77.7,0.889,0.0,0.25,32,7.455608367919922,0.14426034688949585
superresolution,junco,0,4,0.444,77.7,0.889,0.0,0.25,32,7.400612831115723,0.05530748516321182
superresolution,lakeside_beach,0,4,0.444,77.7,0.889,0.0,0.25,32,7.883639335632324,0.08515778183937073
superresolution,sea_anemone,0,4,0.444,77.7,0.889,0.0,0.25,32,7.810023307800293,0.10679404437541962
superresolution,shetland_sheepdog,0,4,0.444,77.7,0.889,0.0,0.25,32,8.00503158569336,0.11965067684650421
superresolution,breastplate_armor,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.662417411804199,0.055292364209890366
superresolution,crane_structure,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,8.004547119140625,0.17925511300563812
superresolution,ibex_horns,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.427297115325928,0.13813906908035278
superresolution,junco,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.390191555023193,0.06103275343775749
superresolution,lakeside_beach,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.853053569793701,0.06790958344936371
superresolution,sea_anemone,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.78688383102417,0.08197196573019028
superresolution,shetland_sheepdog,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.981481075286865,0.11137337982654572
superresolution,breastplate_armor,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.651789665222168,0.051614608615636826
superresolution,crane_structure,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.958953857421875,0.13676664233207703
superresolution,ibex_horns,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.403615474700928,0.13114003837108612
superresolution,junco,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.374229431152344,0.06417782604694366
superresolution,lakeside_beach,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.829139709472656,0.05383198708295822
superresolution,sea_anemone,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.772143840789795,0.06773510575294495
superresolution,shetland_sheepdog,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.95819616317749,0.10202857106924057
superresolution,breastplate_armor,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.6406354904174805,0.047994762659072876
superresolution,crane_structure,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.922357082366943,0.10787289589643478
superresolution,ibex_horns,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.381099224090576,0.12409480661153793
superresolution,junco,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.35181999206543,0.06367750465869904
superresolution,lakeside_beach,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.80942440032959,0.04360557347536087
superresolution,sea_anemone,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.760123252868652,0.05934075266122818
superresolution,shetland_sheepdog,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.9350905418396,0.09303882718086243
superresolution,breastplate_armor,0,8,0.888,155.4,0.778,0.0,0.25,32,7.6278581619262695,0.04441804811358452
superresolution,crane_structure,0,8,0.888,155.4,0.778,0.0,0.25,32,7.890130996704102,0.09064970910549164
superresolution,ibex_horns,0,8,0.888,155.4,0.778,0.0,0.25,32,7.358365058898926,0.11700724065303802
superresolution,junco,0,8,0.888,155.4,0.778,0.0,0.25,32,7.3261823654174805,0.060961633920669556
superresolution,lakeside_beach,0,8,0.888,155.4,0.778,0.0,0.25,32,7.79117488861084,0.03595183044672012
superresolution,sea_anemone,0,8,0.888,155.4,0.778,0.0,0.25,32,7.748124599456787,0.05409388989210129
superresolution,shetland_sheepdog,0,8,0.888,155.4,0.778,0.0,0.25,32,7.9110941886901855,0.08453711122274399
superresolution,breastplate_armor,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.614709377288818,0.04184895008802414
superresolution,crane_structure,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.86146354675293,0.0783352330327034
superresolution,ibex_horns,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.334289073944092,0.10887613147497177
superresolution,junco,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.300967216491699,0.057008348405361176
superresolution,lakeside_beach,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.775424957275391,0.0297845508903265
superresolution,sea_anemone,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.735915184020996,0.050366222858428955
superresolution,shetland_sheepdog,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.888348579406738,0.07650727033615112
superresolution,breastplate_armor,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.1205687522888184,0.046715255826711655
superresolution,crane_structure,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.1423357725143433,0.07546284049749374
superresolution,ibex_horns,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.205782413482666,0.1479996144771576
superresolution,junco,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.0993804931640625,0.04702752083539963
superresolution,lakeside_beach,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.0823100805282593,0.029035424813628197
superresolution,sea_anemone,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.1330815553665161,0.0748717188835144
superresolution,shetland_sheepdog,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.1066325902938843,0.07960991561412811
superresolution,breastplate_armor,1,1,0.111,202.861,0.8175000000000001,0.14285714285714285,0.5,64,1.1100901365280151,0.03690209984779358
superresolution,crane_structure,1,1,0.111,202.861,0.8175000000000001,0.14285714285714285,0.5,64,1.1296610832214355,0.0665334016084671
superresolution,ibex_horns,1,1,0.111,202.861,0.8175000000000001,0.14285714285714285,0.5,64,1.182264804840088,0.13026165962219238
superresolution,junco,1,1,0.111,202.861,0.8175000000000001,0.14285714285714285,0.5,64,1.0956265926361084,0.045492708683013916
superresolution,lakeside_beach,1,1,0.111,202.861,0.8175000000000001,0.14285714285714285,0.5,64,1.0791702270507812,0.022070562466979027
superresolution,sea_anemone,1,1,0.111,202.861,0.8175000000000001,0.14285714285714285,0.5,64,1.1217297315597534,0.06527683883905411
superresolution,shetland_sheepdog,1,1,0.111,202.861,0.8175000000000001,0.14285714285714285,0.5,64,1.0960419178009033,0.06663930416107178
superresolution,breastplate_armor,1,2,0.222,230.722,0.7778571428571429,0.14285714285714285,0.5,64,1.1012091636657715,0.03175896406173706
superresolution,crane_structure,1,2,0.222,230.722,0.7778571428571429,0.14285714285714285,0.5,64,1.1145422458648682,0.05907510966062546
superresolution,ibex_horns,1,2,0.222,230.722,0.7778571428571429,0.14285714285714285,0.5,64,1.159517526626587,0.11451241374015808
superresolution,junco,1,2,0.222,230.722,0.7778571428571429,0.14285714285714285,0.5,64,1.0879496335983276,0.043075934052467346
superresolution,lakeside_beach,1,2,0.222,230.722,0.7778571428571429,0.14285714285714285,0.5,64,1.0719765424728394,0.01783955655992031
superresolution,sea_anemone,1,2,0.222,230.722,0.7778571428571429,0.14285714285714285,0.5,64,1.1084694862365723,0.05708281323313713
superresolution,shetland_sheepdog,1,2,0.222,230.722,0.7778571428571429,0.14285714285714285,0.5,64,1.0808088779449463,0.05405095964670181
superresolution,breastplate_armor,1,3,0.333,258.583,0.7382142857142858,0.14285714285714285,0.5,64,1.096204400062561,0.027837282046675682
superresolution,crane_structure,1,3,0.333,258.583,0.7382142857142858,0.14285714285714285,0.5,64,1.1017494201660156,0.05153101682662964
superresolution,ibex_horns,1,3,0.333,258.583,0.7382142857142858,0.14285714285714285,0.5,64,1.141448974609375,0.10067585110664368
superresolution,junco,1,3,0.333,258.583,0.7382142857142858,0.14285714285714285,0.5,64,1.081911325454712,0.0393955372273922
superresolution,lakeside_beach,1,3,0.333,258.583,0.7382142857142858,0.14285714285714285,0.5,64,1.0683212280273438,0.015385184437036514
superresolution,sea_anemone,1,3,0.333,258.583,0.7382142857142858,0.14285714285714285,0.5,64,1.1002395153045654,0.04986264556646347
superresolution,shetland_sheepdog,1,3,0.333,258.583,0.7382142857142858,0.14285714285714285,0.5,64,1.070206642150879,0.0436747670173645
superresolution,breastplate_armor,1,4,0.444,286.444,0.6985714285714286,0.14285714285714285,0.5,64,1.0910944938659668,0.024435702711343765
superresolution,crane_structure,1,4,0.444,286.444,0.6985714285714286,0.14285714285714285,0.5,64,1.0910464525222778,0.04647291824221611
superresolution,ibex_horns,1,4,0.444,286.444,0.6985714285714286,0.14285714285714285,0.5,64,1.1243703365325928,0.08869161456823349
superresolution,junco,1,4,0.444,286.444,0.6985714285714286,0.14285714285714285,0.5,64,1.0753757953643799,0.03503281623125076
superresolution,lakeside_beach,1,4,0.444,286.444,0.6985714285714286,0.14285714285714285,0.5,64,1.0638997554779053,0.013506190851330757
superresolution,sea_anemone,1,4,0.444,286.444,0.6985714285714286,0.14285714285714285,0.5,64,1.0919561386108398,0.04199710488319397
superresolution,shetland_sheepdog,1,4,0.444,286.444,0.6985714285714286,0.14285714285714285,0.5,64,1.0603644847869873,0.035949379205703735
superresolution,breastplate_armor,1,5,0.555,314.30500000000006,0.6589285714285714,0.14285714285714285,0.5,64,1.086190938949585,0.021451150998473167
superresolution,crane_structure,1,5,0.555,314.30500000000006,0.6589285714285714,0.14285714285714285,0.5,64,1.0817763805389404,0.04196258634328842
superresolution,ibex_horns,1,5,0.555,314.30500000000006,0.6589285714285714,0.14285714285714285,0.5,64,1.109100103378296,0.07704427093267441
superresolution,junco,1,5,0.555,314.30500000000006,0.6589285714285714,0.14285714285714285,0.5,64,1.0679783821105957,0.029188930988311768
superresolution,lakeside_beach,1,5,0.555,314.30500000000006,0.6589285714285714,0.14285714285714285,0.5,64,1.0594526529312134,0.011961575597524643
superresolution,sea_anemone,1,5,0.555,314.30500000000006,0.6589285714285714,0.14285714285714285,0.5,64,1.0839755535125732,0.03527429699897766
superresolution,shetland_sheepdog,1,5,0.555,314.30500000000006,0.6589285714285714,0.14285714285714285,0.5,64,1.0519790649414062,0.02967049740254879
superresolution,breastplate_armor,1,6,0.666,342.16600000000005,0.6192857142857142,0.14285714285714285,0.5,64,1.0817580223083496,0.019032035022974014
superresolution,crane_structure,1,6,0.666,342.16600000000005,0.6192857142857142,0.14285714285714285,0.5,64,1.0732406377792358,0.03850317373871803
superresolution,ibex_horns,1,6,0.666,342.16600000000005,0.6192857142857142,0.14285714285714285,0.5,64,1.095056176185608,0.06419975310564041
superresolution,junco,1,6,0.666,342.16600000000005,0.6192857142857142,0.14285714285714285,0.5,64,1.0600370168685913,0.02438092604279518
superresolution,lakeside_beach,1,6,0.666,342.16600000000005,0.6192857142857142,0.14285714285714285,0.5,64,1.0552833080291748,0.010633870959281921
superresolution,sea_anemone,1,6,0.666,342.16600000000005,0.6192857142857142,0.14285714285714285,0.5,64,1.075891375541687,0.029291734099388123
superresolution,shetland_sheepdog,1,6,0.666,342.16600000000005,0.6192857142857142,0.14285714285714285,0.5,64,1.045446753501892,0.024959631264209747
superresolution,breastplate_armor,1,7,0.777,370.02700000000004,0.5796428571428571,0.14285714285714285,0.5,64,1.0774831771850586,0.016645243391394615
superresolution,crane_structure,1,7,0.777,370.02700000000004,0.5796428571428571,0.14285714285714285,0.5,64,1.065467357635498,0.03455371782183647
superresolution,ibex_horns,1,7,0.777,370.02700000000004,0.5796428571428571,0.14285714285714285,0.5,64,1.079282522201538,0.05072721093893051
superresolution,junco,1,7,0.777,370.02700000000004,0.5796428571428571,0.14285714285714285,0.5,64,1.0534703731536865,0.02121042273938656
superresolution,lakeside_beach,1,7,0.777,370.02700000000004,0.5796428571428571,0.14285714285714285,0.5,64,1.0516029596328735,0.00947587750852108
superresolution,sea_anemone,1,7,0.777,370.02700000000004,0.5796428571428571,0.14285714285714285,0.5,64,1.0676772594451904,0.023842856287956238
superresolution,shetland_sheepdog,1,7,0.777,370.02700000000004,0.5796428571428571,0.14285714285714285,0.5,64,1.0402121543884277,0.021492820233106613
superresolution,breastplate_armor,1,8,0.888,397.88800000000003,0.54,0.14285714285714285,0.5,64,1.0724656581878662,0.013356922194361687
superresolution,crane_structure,1,8,0.888,397.88800000000003,0.54,0.14285714285714285,0.5,64,1.0582298040390015,0.02971784397959709
superresolution,ibex_horns,1,8,0.888,397.88800000000003,0.54,0.14285714285714285,0.5,64,1.0656442642211914,0.04167955368757248
superresolution,junco,1,8,0.888,397.88800000000003,0.54,0.14285714285714285,0.5,64,1.0477092266082764,0.018151618540287018
superresolution,lakeside_beach,1,8,0.888,397.88800000000003,0.54,0.14285714285714285,0.5,64,1.0482202768325806,0.008455267176032066
superresolution,sea_anemone,1,8,0.888,397.88800000000003,0.54,0.14285714285714285,0.5,64,1.0600144863128662,0.01987377181649208
superresolution,shetland_sheepdog,1,8,0.888,397.88800000000003,0.54,0.14285714285714285,0.5,64,1.0350911617279053,0.01854960434138775
superresolution,breastplate_armor,1,9,0.999,425.749,0.5003571428571428,0.14285714285714285,0.5,64,1.067427396774292,0.011396966874599457
superresolution,crane_structure,1,9,0.999,425.749,0.5003571428571428,0.14285714285714285,0.5,64,1.0504344701766968,0.025158410891890526
superresolution,ibex_horns,1,9,0.999,425.749,0.5003571428571428,0.14285714285714285,0.5,64,1.0525989532470703,0.03513813391327858
superresolution,junco,1,9,0.999,425.749,0.5003571428571428,0.14285714285714285,0.5,64,1.0424984693527222,0.013772009871900082
superresolution,lakeside_beach,1,9,0.999,425.749,0.5003571428571428,0.14285714285714285,0.5,64,1.0452954769134521,0.007547101937234402
superresolution,sea_anemone,1,9,0.999,425.749,0.5003571428571428,0.14285714285714285,0.5,64,1.05266273021698,0.017290262505412102
superresolution,shetland_sheepdog,1,9,0.999,425.749,0.5003571428571428,0.14285714285714285,0.5,64,1.0303378105163574,0.016003184020519257
superresolution,breastplate_armor,2,0,0.0,426.0,0.6666666666666667,0.3333333333333333,0.75,128,0.13834114372730255,0.019854510203003883
superresolution,crane_structure,2,0,0.0,426.0,0.6666666666666667,0.3333333333333333,0.75,128,0.1649666726589203,0.04571788012981415
superresolution,ibex_horns,2,0,0.0,426.0,0.6666666666666667,0.3333333333333333,0.75,128,0.1629515290260315,0.046352580189704895
superresolution,junco,2,0,0.0,426.0,0.6666666666666667,0.3333333333333333,0.75,128,0.14362937211990356,0.022843440994620323
superresolution,lakeside_beach,2,0,0.0,426.0,0.6666666666666667,0.3333333333333333,0.75,128,0.1263940930366516,0.00852771382778883
superresolution,sea_anemone,2,0,0.0,426.0,0.6666666666666667,0.3333333333333333,0.75,128,0.13852669298648834,0.020011618733406067
superresolution,shetland_sheepdog,2,0,0.0,426.0,0.6666666666666667,0.3333333333333333,0.75,128,0.13627097010612488,0.020644959062337875
superresolution,breastplate_armor,2,1,0.111,458.523,0.6204166666666668,0.3333333333333333,0.75,128,0.13592521846294403,0.01800214871764183
superresolution,crane_structure,2,1,0.111,458.523,0.6204166666666668,0.3333333333333333,0.75,128,0.15724429488182068,0.04020555317401886
superresolution,ibex_horns,2,1,0.111,458.523,0.6204166666666668,0.3333333333333333,0.75,128,0.15532582998275757,0.039630185812711716
superresolution,junco,2,1,0.111,458.523,0.6204166666666668,0.3333333333333333,0.75,128,0.13571196794509888,0.015642626211047173
superresolution,lakeside_beach,2,1,0.111,458.523,0.6204166666666668,0.3333333333333333,0.75,128,0.12625935673713684,0.007832556031644344
superresolution,sea_anemone,2,1,0.111,458.523,0.6204166666666668,0.3333333333333333,0.75,128,0.1369848996400833,0.017138686031103134
superresolution,shetland_sheepdog,2,1,0.111,458.523,0.6204166666666668,0.3333333333333333,0.75,128,0.133995920419693,0.017165889963507652
superresolution,breastplate_armor,2,2,0.222,491.046,0.5741666666666667,0.3333333333333333,0.75,128,0.13397543132305145,0.016539661213755608
superresolution,crane_structure,2,2,0.222,491.046,0.5741666666666667,0.3333333333333333,0.75,128,0.15138950943946838,0.03439756855368614
