task,image,stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,mse_hole,mse_obs,blk1_cg_iters,blk1_cg_resid,blk1_cg_converged
motion_blur,breastplate_armor,1,0,0.0,0.8571428571428572,0.21108518838244975,0.013227979652583599,0.09275449812412262,1.0235506296157837,1.001232385635376,,,115,9.945012607204262e-06,1
motion_blur,breastplate_armor,1,1,0.111,0.8175000000000001,0.21108518838244975,0.012689127586781979,0.09534265100955963,1.02402663230896,1.0051027536392212,,,112,9.8938871815335e-06,1
motion_blur,breastplate_armor,1,2,0.222,0.7778571428571429,0.21108518838244975,0.012317526154220104,0.09326983988285065,1.023924469947815,1.0067402124404907,,,114,9.998683708545286e-06,1
motion_blur,breastplate_armor,1,3,0.333,0.7382142857142858,0.21108518838244975,0.012009454891085625,0.09358654916286469,1.0241433382034302,1.0015387535095215,,,112,9.914682777889539e-06,1
motion_blur,breastplate_armor,1,4,0.444,0.6985714285714286,0.21108518838244975,0.011795909143984318,0.09400465339422226,1.0234239101409912,0.9979171752929688,,,112,9.98030009213835e-06,1
motion_blur,breastplate_armor,1,5,0.555,0.6589285714285714,0.21108518838244975,0.011530348099768162,0.09044196456670761,1.0233163833618164,1.005010962486267,,,112,9.93820412986679e-06,1
motion_blur,breastplate_armor,1,6,0.666,0.6192857142857142,0.21108518838244975,0.011259624734520912,0.09005723893642426,1.0231353044509888,0.9920858144760132,,,110,9.873262570181396e-06,1
motion_blur,breastplate_armor,1,7,0.777,0.5796428571428571,0.21108518838244975,0.010943361558020115,0.08769388496875763,1.0234973430633545,1.0061179399490356,,,109,9.982547453546431e-06,1
motion_blur,breastplate_armor,1,8,0.888,0.54,0.21108518838244975,0.010707459412515163,0.0871148332953453,1.023606777191162,1.0071406364440918,,,107,9.963959200831596e-06,1
motion_blur,breastplate_armor,1,9,0.999,0.5003571428571428,0.21108518838244975,0.010580291040241718,0.08213890343904495,1.0233255624771118,0.9874954223632812,,,105,9.945602869265713e-06,1
motion_blur,breastplate_armor,2,0,0.0,0.6666666666666667,0.2203612135091675,0.011577649042010307,0.17542576789855957,0.9958459734916687,0.9937723875045776,,,73,9.980692084354814e-06,1
motion_blur,breastplate_armor,2,1,0.111,0.6204166666666668,0.2203612135091675,0.011458246037364006,0.17603564262390137,0.996962308883667,1.0020712614059448,,,74,9.951159881893545e-06,1
motion_blur,breastplate_armor,2,2,0.222,0.5741666666666667,0.2203612135091675,0.011648545041680336,0.1715586632490158,0.9961369037628174,1.0010837316513062,,,73,9.911798770190217e-06,1
motion_blur,breastplate_armor,2,3,0.333,0.5279166666666668,0.2203612135091675,0.011883500963449478,0.1685105264186859,0.9969903230667114,0.9983058571815491,,,73,9.90011449175654e-06,1
motion_blur,breastplate_armor,2,4,0.444,0.48166666666666674,0.2203612135091675,0.01197701133787632,0.16117535531520844,0.996359646320343,0.9982717037200928,,,70,9.795056939765345e-06,1
motion_blur,breastplate_armor,2,5,0.555,0.4354166666666667,0.2203612135091675,0.012359649874269962,0.15200521051883698,0.9967745542526245,1.0028070211410522,,,68,9.999579560826533e-06,1
motion_blur,breastplate_armor,2,6,0.666,0.38916666666666666,nan,0.012831875123083591,0.15200521051883698,0.9967745542526245,1.0028070211410522,,,0,0.0,1
motion_blur,breastplate_armor,2,7,0.777,0.34291666666666665,nan,0.013585136272013187,0.15200521051883698,0.9967745542526245,1.0028070211410522,,,0,0.0,1
motion_blur,breastplate_armor,2,8,0.888,0.2966666666666667,nan,0.014856654219329357,0.15200521051883698,0.9967745542526245,1.0028070211410522,,,0,0.0,1
motion_blur,breastplate_armor,2,9,0.999,0.2504166666666667,nan,0.016559859737753868,0.15200521051883698,0.9967745542526245,1.0028070211410522,,,0,0.0,1
motion_blur,breastplate_armor,3,0,0.0,0.3999999999999999,0.22819071692139276,0.009431982412934303,0.16028869152069092,0.9777851104736328,1.0014568567276,,,39,9.79586457106052e-06,1
motion_blur,breastplate_armor,3,1,0.111,0.3555999999999999,nan,0.01087617315351963,0.16028869152069092,0.9777851104736328,1.0014568567276,,,0,0.0,1
motion_blur,breastplate_armor,3,2,0.222,0.3111999999999999,nan,0.013747267425060272,0.16028869152069092,0.9777851104736328,1.0014568567276,,,0,0.0,1
motion_blur,breastplate_armor,3,3,0.333,0.2668,nan,0.01540498249232769,0.16028869152069092,0.9777851104736328,1.0014568567276,,,0,0.0,1
motion_blur,breastplate_armor,3,4,0.444,0.22239999999999996,nan,0.016522610560059547,0.16028869152069092,0.9777851104736328,1.0014568567276,,,0,0.0,1
motion_blur,breastplate_armor,3,5,0.555,0.17799999999999994,nan,0.01827741414308548,0.16028869152069092,0.9777851104736328,1.0014568567276,,,0,0.0,1
motion_blur,breastplate_armor,3,6,0.666,0.13359999999999997,nan,0.021496202796697617,0.16028869152069092,0.9777851104736328,1.0014568567276,,,0,0.0,1
motion_blur,breastplate_armor,3,7,0.777,0.08919999999999997,nan,0.02786899358034134,0.16028869152069092,0.9777851104736328,1.0014568567276,,,0,0.0,1
motion_blur,breastplate_armor,3,8,0.888,0.044799999999999986,nan,0.044657252728939056,0.16028869152069092,0.9777851104736328,1.0014568567276,,,0,0.0,1
motion_blur,breastplate_armor,3,9,0.999,0.0004000000000000003,nan,0.14477470517158508,0.16028869152069092,0.9777851104736328,1.0014568567276,,,0,0.0,1
motion_blur,crane_structure,0,0,0.0,1.0,0.2000590571988071,0.009970428422093391,0.06268026679754257,1.181895136833191,0.9947441816329956,,,160,9.941269127011765e-06,1
motion_blur,crane_structure,0,1,0.111,0.9722500000000001,0.2000590571988071,0.010642001405358315,0.061972953379154205,1.1815012693405151,0.9973888397216797,,,140,9.967929145204835e-06,1
motion_blur,crane_structure,0,2,0.222,0.9445,0.2000590571988071,0.01062399335205555,0.0615793876349926,1.1817439794540405,0.9829674363136292,,,141,9.97093320620479e-06,1
motion_blur,crane_structure,0,3,0.333,0.9167500000000001,0.2000590571988071,0.009873627685010433,0.0647178590297699,1.1815932989120483,0.9869840145111084,,,140,9.99501298792893e-06,1
motion_blur,crane_structure,0,4,0.444,0.889,0.2000590571988071,0.009073696099221706,0.06349397450685501,1.1817281246185303,0.9984487891197205,,,136,9.953098924597725e-06,1
motion_blur,crane_structure,0,5,0.555,0.86125,0.2000590571988071,0.008365506306290627,0.06097998470067978,1.181771159172058,0.9851222038269043,,,140,9.987407793232705e-06,1
motion_blur,crane_structure,0,6,0.666,0.8335,0.2000590571988071,0.007804953958839178,0.06356064975261688,1.1818679571151733,1.0122591257095337,,,140,9.984177268052008e-06,1
motion_blur,crane_structure,0,7,0.777,0.80575,0.2000590571988071,0.0074211894534528255,0.06389585137367249,1.181992530822754,1.0158469676971436,,,138,9.905985280056484e-06,1
motion_blur,crane_structure,0,8,0.888,0.778,0.2000590571988071,0.00719289667904377,0.0629330426454544,1.1818406581878662,0.9899382591247559,,,140,9.972699444915634e-06,1
