arm,frame,tau,sigma_tau,draw,mse_hole_x1hat,mse_hole_out,delta_block1,inj_hole,cg_iters,cg_resid,s2_scalar_equiv,hole_spread
pooled_junco,38,0.888,0.044799999999999986,15,0.14701847732067108,0.14928317070007324,0.0022646933794021606,0.002348092617467046,3,6.470047414497415e-11,0.05543326541794339,0.047633036971092224
spectral,32,0.222,0.3111999999999999,0,0.08430609852075577,0.1009874939918518,0.01668139547109604,0.017527233809232712,123,9.359107025375124e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,1,0.08430609852075577,0.10133711248636246,0.01703101396560669,0.01762978918850422,123,9.413485713594127e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,2,0.08430609852075577,0.10221675783395767,0.017910659313201904,0.01792321167886257,123,9.367611710331403e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,3,0.08430609852075577,0.10328307747840881,0.018976978957653046,0.017897838726639748,123,9.370270163344685e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,4,0.08430609852075577,0.10095535963773727,0.016649261116981506,0.018099578097462654,123,9.34059153223643e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,5,0.08430609852075577,0.10215222835540771,0.017846129834651947,0.01769188605248928,123,9.378361937706359e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,6,0.08430609852075577,0.10105031728744507,0.0167442187666893,0.017740225419402122,123,9.394000699103344e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,7,0.08430609852075577,0.10215838998556137,0.017852291464805603,0.01761750876903534,123,9.368319297209382e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,8,0.08430609852075577,0.10319092869758606,0.018884830176830292,0.01754773035645485,123,9.33549199544359e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,9,0.08430609852075577,0.09954199194908142,0.015235893428325653,0.017583034932613373,123,9.415306521987077e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,10,0.08430609852075577,0.10174837708473206,0.017442278563976288,0.017866479232907295,123,9.35340540308971e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,11,0.08430609852075577,0.10285475105047226,0.01854865252971649,0.01733851432800293,123,9.354017493024003e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,12,0.08430609852075577,0.10264887660741806,0.018342778086662292,0.01751929707825184,123,9.364352081320249e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,13,0.08430609852075577,0.10138633847236633,0.017080239951610565,0.017717517912387848,123,9.394771950610448e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,14,0.08430609852075577,0.10188325494527817,0.0175771564245224,0.017216235399246216,123,9.323161066276953e-06,0.2755221128463745,0.12907961010932922
spectral,32,0.222,0.3111999999999999,15,0.08430609852075577,0.10066287964582443,0.016356781125068665,0.01757950149476528,123,9.327119187219068e-06,0.2755221128463745,0.12907961010932922
spectral,35,0.555,0.17799999999999994,0,0.10362058132886887,0.11365211009979248,0.010031528770923615,0.010287713259458542,60,8.400255865126383e-06,0.2755221128463745,0.099166139960289
spectral,35,0.555,0.17799999999999994,1,0.10362058132886887,0.11359152942895889,0.009970948100090027,0.010406584478914738,60,8.516152774973307e-06,0.2755221128463745,0.099166139960289
spectral,35,0.555,0.17799999999999994,2,0.10362058132886887,0.11409298330545425,0.010472401976585388,0.01041551772505045,60,8.433986295131035e-06,0.2755221128463745,0.099166139960289
spectral,35,0.555,0.17799999999999994,3,0.10362058132886887,0.11443159729242325,0.010811015963554382,0.010452895425260067,60,8.540120688849129e-06,0.2755221128463745,0.099166139960289
spectral,35,0.555,0.17799999999999994,4,0.10362058132886887,0.11379188299179077,0.010171301662921906,0.010506928898394108,60,8.468177838949487e-06,0.2755221128463745,0.099166139960289
spectral,35,0.555,0.17799999999999994,5,0.10362058132886887,0.1139381006360054,0.010317519307136536,0.010313816368579865,60,8.505693585902918e-06,0.2755221128463745,0.099166139960289
spectral,35,0.555,0.17799999999999994,6,0.10362058132886887,0.11373598128557205,0.010115399956703186,0.0103800930082798,60,8.609843462181743e-06,0.2755221128463745,0.099166139960289
spectral,35,0.555,0.17799999999999994,7,0.10362058132886887,0.11451974511146545,0.010899163782596588,0.01048527006059885,60,8.560122296330519e-06,0.2755221128463745,0.099166139960289
spectral,35,0.555,0.17799999999999994,8,0.10362058132886887,0.11469197273254395,0.01107139140367508,0.010238570161163807,60,8.532797437510453e-06,0.2755221128463745,0.099166139960289
spectral,35,0.555,0.17799999999999994,9,0.10362058132886887,0.11269441992044449,0.009073838591575623,0.010249316692352295,60,8.455455827061087e-06,0.2755221128463745,0.099166139960289
spectral,35,0.555,0.17799999999999994,10,0.10362058132886887,0.11381467431783676,0.010194092988967896,0.010452424176037312,60,8.41680866869865e-06,0.2755221128463745,0.099166139960289
